#doc name topic proportion ...
0	1_AlternativeMedicineNaturalHealing_bio.txt	15	0.4369158878504673	19	0.1191588785046729	9	0.0630841121495327	7	0.0397196261682243	16	0.035046728971962614	10	0.030373831775700934	2	0.030373831775700934	11	0.02570093457943925	4	0.02570093457943925	1	0.02570093457943925	0	0.02570093457943925	18	0.02102803738317757	14	0.02102803738317757	8	0.02102803738317757	17	0.016355140186915886	5	0.016355140186915886	13	0.011682242990654205	12	0.011682242990654205	6	0.011682242990654205	3	0.011682242990654205	
1	2_AlternativeMedicineNaturalHealing_akupre.txt	15	0.29098360655737704	19	0.13524590163934427	0	0.0860655737704918	8	0.05327868852459016	18	0.036885245901639344	14	0.036885245901639344	10	0.036885245901639344	17	0.028688524590163935	16	0.028688524590163935	13	0.028688524590163935	7	0.028688524590163935	6	0.028688524590163935	5	0.028688524590163935	1	0.028688524590163935	12	0.020491803278688523	11	0.020491803278688523	9	0.020491803278688523	4	0.020491803278688523	3	0.020491803278688523	2	0.020491803278688523	
2	3_AlternativeMedicineNaturalHealing_roslecz.txt	15	0.3953900709219858	2	0.19326241134751773	19	0.11170212765957446	5	0.03368794326241135	14	0.02304964539007092	11	0.02304964539007092	9	0.02304964539007092	7	0.01950354609929078	3	0.01950354609929078	0	0.01950354609929078	18	0.015957446808510637	17	0.015957446808510637	13	0.015957446808510637	10	0.015957446808510637	8	0.015957446808510637	16	0.012411347517730497	12	0.012411347517730497	4	0.012411347517730497	1	0.012411347517730497	6	0.008865248226950355	
3	4_AlternativeMedicineNaturalHealing_ziololecz.txt	15	0.388283378746594	19	0.19209809264305178	2	0.11580381471389646	4	0.05313351498637602	12	0.05040871934604905	9	0.025885558583106268	5	0.020435967302452316	18	0.017711171662125342	16	0.017711171662125342	14	0.014986376021798364	10	0.014986376021798364	17	0.01226158038147139	3	0.01226158038147139	13	0.009536784741144414	11	0.009536784741144414	8	0.009536784741144414	6	0.009536784741144414	1	0.009536784741144414	0	0.009536784741144414	7	0.006811989100817439	
4	5_AlternativeMedicineNaturalHealing_akupunk.txt	15	0.3008982035928144	1	0.12724550898203593	10	0.09131736526946108	19	0.07934131736526946	0	0.05538922155688623	9	0.05239520958083832	12	0.0344311377245509	11	0.0344311377245509	2	0.02844311377245509	6	0.025449101796407185	13	0.02245508982035928	4	0.02245508982035928	3	0.02245508982035928	14	0.019461077844311378	18	0.016467065868263474	17	0.016467065868263474	8	0.016467065868263474	16	0.01347305389221557	7	0.01347305389221557	5	0.0074850299401197605	
5	6_AlternativeMedicineNaturalHealing_homeopatia.txt	15	0.6310654008438819	19	0.14899789029535865	10	0.058808016877637134	16	0.030854430379746837	9	0.020833333333333332	17	0.015559071729957807	18	0.013976793248945147	2	0.013976793248945147	0	0.010284810126582278	8	0.009229957805907173	11	0.008175105485232068	14	0.007120253164556962	3	0.006592827004219409	5	0.005537974683544304	13	0.004483122362869198	7	0.004483122362869198	12	0.003955696202531646	6	0.0029008438818565402	4	0.0018459915611814346	1	0.0013185654008438818	
6	7_ArmamentArmscontrol_forty.txt	8	0.3688118811881188	19	0.08663366336633663	10	0.06683168316831684	11	0.06188118811881188	17	0.05693069306930693	9	0.04702970297029703	13	0.04207920792079208	4	0.03712871287128713	5	0.03217821782178218	2	0.03217821782178218	7	0.027227722772277228	3	0.022277227722772276	18	0.017326732673267328	16	0.017326732673267328	12	0.017326732673267328	1	0.017326732673267328	15	0.012376237623762377	14	0.012376237623762377	6	0.012376237623762377	0	0.012376237623762377	
7	8_ArmamentArmscontrol_okret.txt	5	0.7191558441558441	19	0.030844155844155844	0	0.027597402597402596	14	0.021103896103896104	8	0.021103896103896104	18	0.017857142857142856	17	0.017857142857142856	9	0.017857142857142856	16	0.01461038961038961	12	0.01461038961038961	3	0.01461038961038961	1	0.01461038961038961	2	0.011363636363636364	15	0.008116883116883116	13	0.008116883116883116	11	0.008116883116883116	10	0.008116883116883116	7	0.008116883116883116	6	0.008116883116883116	4	0.008116883116883116	
8	9_ArmamentArmscontrol_uklppal.txt	9	0.49328859060402686	10	0.07718120805369127	19	0.050335570469798654	8	0.050335570469798654	16	0.030201342281879196	15	0.030201342281879196	18	0.02348993288590604	14	0.02348993288590604	11	0.02348993288590604	6	0.02348993288590604	1	0.02348993288590604	17	0.016778523489932886	13	0.016778523489932886	12	0.016778523489932886	7	0.016778523489932886	5	0.016778523489932886	4	0.016778523489932886	3	0.016778523489932886	2	0.016778523489932886	0	0.016778523489932886	
9	10_ArmamentArmscontrol_schron.txt	8	0.7474226804123711	9	0.070446735395189	19	0.0418098510882016	10	0.0418098510882016	17	0.010882016036655211	15	0.010882016036655211	5	0.010882016036655211	18	0.009736540664375716	0	0.009736540664375716	3	0.006300114547537228	14	0.005154639175257732	11	0.005154639175257732	4	0.005154639175257732	1	0.005154639175257732	6	0.004009163802978236	2	0.004009163802978236	16	0.0028636884306987398	13	0.0028636884306987398	12	0.0028636884306987398	7	0.0028636884306987398	
10	11_ArmamentArmscontrol_tarcza.txt	9	0.6270491803278688	19	0.10435056746532156	10	0.10182849936948297	8	0.0362547288776797	0	0.020491803278688523	7	0.01544766708701135	5	0.01355611601513241	6	0.012925598991172762	16	0.00914249684741488	14	0.00914249684741488	12	0.007881462799495587	17	0.007250945775535939	2	0.006620428751576293	13	0.005989911727616645	11	0.005989911727616645	18	0.004098360655737705	3	0.004098360655737705	15	0.0034678436317780582	4	0.0022068095838587644	1	0.0022068095838587644	
