#doc name topic proportion ...
0	1_SpaceUniverse_Kosmicznytel.txt	29	0.41897678611674555	3	0.09341897678611674	12	0.07313500112688753	35	0.05183682668469687	23	0.04778003155285103	5	0.04372323642100519	36	0.04270903763804373	26	0.037638043723236425	19	0.020396664412891594	15	0.01431147171512283	43	0.011268875366238449	38	0.011268875366238449	22	0.010254676583276988	11	0.010254676583276988	14	0.008226279017354067	33	0.007212080234392607	27	0.007212080234392607	32	0.0061978814514311465	25	0.0061978814514311465	20	0.0061978814514311465	7	0.0061978814514311465	6	0.0061978814514311465	28	0.005183682668469686	16	0.005183682668469686	41	0.004169483885508226	10	0.004169483885508226	8	0.004169483885508226	44	0.003155285102546766	42	0.003155285102546766	31	0.003155285102546766	4	0.003155285102546766	2	0.003155285102546766	1	0.003155285102546766	34	0.0021410863195853056	18	0.0021410863195853056	17	0.0021410863195853056	13	0.0021410863195853056	40	0.001126887536623845	39	0.001126887536623845	37	0.001126887536623845	30	0.001126887536623845	24	0.001126887536623845	21	0.001126887536623845	9	0.001126887536623845	0	0.001126887536623845	
1	2_SpaceUniverse_PowstanieSłonecznego.txt	3	0.7111513687600644	23	0.06441223832528181	12	0.05988325281803543	19	0.02818035426731079	43	0.013687600644122383	16	0.012781803542673107	24	0.009158615136876005	38	0.008252818035426731	22	0.007347020933977455	1	0.007347020933977455	27	0.00644122383252818	35	0.005535426731078904	42	0.004629629629629629	29	0.004629629629629629	18	0.004629629629629629	41	0.003723832528180354	34	0.003723832528180354	26	0.003723832528180354	40	0.002818035426731079	39	0.002818035426731079	37	0.002818035426731079	44	0.0019122383252818036	36	0.0019122383252818036	33	0.0019122383252818036	30	0.0019122383252818036	20	0.0019122383252818036	15	0.0019122383252818036	5	0.0019122383252818036	2	0.0019122383252818036	0	0.0019122383252818036	32	0.0010064412238325283	31	0.0010064412238325283	28	0.0010064412238325283	25	0.0010064412238325283	21	0.0010064412238325283	17	0.0010064412238325283	14	0.0010064412238325283	13	0.0010064412238325283	11	0.0010064412238325283	10	0.0010064412238325283	9	0.0010064412238325283	8	0.0010064412238325283	7	0.0010064412238325283	6	0.0010064412238325283	4	0.0010064412238325283	
2	3_SpaceUniverse_WielkiWybuch.txt	12	0.514424450157098	3	0.10825478434732934	23	0.08768923164810055	38	0.04398743216223936	35	0.03884604398743216	29	0.03370465581262496	22	0.01828049128820337	34	0.010568409025992572	11	0.010568409025992572	43	0.007997714938588975	14	0.007997714938588975	10	0.007997714938588975	40	0.005427020851185376	32	0.005427020851185376	27	0.005427020851185376	18	0.005427020851185376	7	0.005427020851185376	5	0.005427020851185376	44	0.0028563267637817767	42	0.0028563267637817767	41	0.0028563267637817767	39	0.0028563267637817767	37	0.0028563267637817767	36	0.0028563267637817767	33	0.0028563267637817767	31	0.0028563267637817767	30	0.0028563267637817767	28	0.0028563267637817767	26	0.0028563267637817767	25	0.0028563267637817767	24	0.0028563267637817767	21	0.0028563267637817767	20	0.0028563267637817767	19	0.0028563267637817767	17	0.0028563267637817767	16	0.0028563267637817767	15	0.0028563267637817767	13	0.0028563267637817767	9	0.0028563267637817767	8	0.0028563267637817767	6	0.0028563267637817767	4	0.0028563267637817767	2	0.0028563267637817767	1	0.0028563267637817767	0	0.0028563267637817767	
3	4_SpaceUniverse_HipotezarzadkiejZiemi.txt	3	0.4945777777777777	19	0.1585777777777778	23	0.1361777777777778	12	0.025777777777777778	33	0.01937777777777778	16	0.016177777777777777	35	0.014577777777777776	26	0.008177777777777777	11	0.008177777777777777	5	0.008177777777777777	1	0.008177777777777777	43	0.006577777777777777	22	0.006577777777777777	39	0.004977777777777778	25	0.004977777777777778	24	0.004977777777777778	20	0.004977777777777778	10	0.004977777777777778	38	0.0033777777777777777	36	0.0033777777777777777	31	0.0033777777777777777	27	0.0033777777777777777	18	0.0033777777777777777	17	0.0033777777777777777	15	0.0033777777777777777	13	0.0033777777777777777	6	0.0033777777777777777	0	0.0033777777777777777	44	0.0017777777777777779	42	0.0017777777777777779	41	0.0017777777777777779	40	0.0017777777777777779	37	0.0017777777777777779	34	0.0017777777777777779	32	0.0017777777777777779	30	0.0017777777777777779	29	0.0017777777777777779	28	0.0017777777777777779	21	0.0017777777777777779	14	0.0017777777777777779	9	0.0017777777777777779	8	0.0017777777777777779	7	0.0017777777777777779	4	0.0017777777777777779	2	0.0017777777777777779	
4	5_SpaceUniverse_WielkaOrionie.txt	3	0.628466162497576	23	0.05080473143300368	29	0.04382392864068257	22	0.03684312584836145	12	0.03684312584836145	36	0.03509792515028117	25	0.024626720961799495	38	0.01415551677331782	2	0.012410316075237541	40	0.008919914679076981	35	0.008919914679076981	33	0.007174713980996703	43	0.005429513282916424	34	0.005429513282916424	28	0.005429513282916424	39	0.003684312584836145	19	0.003684312584836145	18	0.003684312584836145	16	0.003684312584836145	14	0.003684312584836145	11	0.003684312584836145	10	0.003684312584836145	8	0.003684312584836145	6	0.003684312584836145	1	0.003684312584836145	44	0.0019391118867558659	42	0.0019391118867558659	41	0.0019391118867558659	37	0.0019391118867558659	32	0.0019391118867558659	31	0.0019391118867558659	30	0.0019391118867558659	27	0.0019391118867558659	26	0.0019391118867558659	24	0.0019391118867558659	21	0.0019391118867558659	20	0.0019391118867558659	17	0.0019391118867558659	15	0.0019391118867558659	13	0.0019391118867558659	9	0.0019391118867558659	7	0.0019391118867558659	5	0.0019391118867558659	4	0.0019391118867558659	0	0.0019391118867558659	
5	6_SpaceUniverse_Wszechświat.txt	12	0.5290337656268256	3	0.10737235658371305	23	0.07792966468045333	35	0.04112629980137867	22	0.031662577403902326	34	0.024301904428087395	19	0.02325037971725669	39	0.022198855006425985	43	0.02114733029559528	18	0.017992756163103165	16	0.013786657319780347	37	0.012735132608949644	5	0.006425984343965416	9	0.005374459633134711	44	0.004322934922304007	40	0.003271410211473303	30	0.003271410211473303	27	0.003271410211473303	25	0.003271410211473303	17	0.003271410211473303	13	0.003271410211473303	10	0.003271410211473303	1	0.003271410211473303	0	0.003271410211473303	41	0.0022198855006425986	38	0.0022198855006425986	31	0.0022198855006425986	29	0.0022198855006425986	21	0.0022198855006425986	4	0.0022198855006425986	2	0.0022198855006425986	42	0.001168360789811894	36	0.001168360789811894	33	0.001168360789811894	32	0.001168360789811894	28	0.001168360789811894	26	0.001168360789811894	24	0.001168360789811894	20	0.001168360789811894	15	0.001168360789811894	14	0.001168360789811894	11	0.001168360789811894	8	0.001168360789811894	7	0.001168360789811894	6	0.001168360789811894	
6	7_Hardware_pam.txt	15	0.4533080088635644	42	0.15701171256726812	35	0.0629946185501741	23	0.043051598607154164	43	0.028806584362139915	26	0.01741057296612852	33	0.014561570117125671	10	0.014561570117125671	7	0.014561570117125671	2	0.014561570117125671	6	0.011712567268122823	5	0.011712567268122823	37	0.008863564419119974	34	0.008863564419119974	31	0.008863564419119974	29	0.008863564419119974	20	0.008863564419119974	4	0.008863564419119974	3	0.008863564419119974	40	0.006014561570117126	28	0.006014561570117126	24	0.006014561570117126	19	0.006014561570117126	44	0.003165558721114277	41	0.003165558721114277	39	0.003165558721114277	38	0.003165558721114277	36	0.003165558721114277	32	0.003165558721114277	30	0.003165558721114277	27	0.003165558721114277	25	0.003165558721114277	22	0.003165558721114277	21	0.003165558721114277	18	0.003165558721114277	17	0.003165558721114277	16	0.003165558721114277	14	0.003165558721114277	13	0.003165558721114277	12	0.003165558721114277	11	0.003165558721114277	9	0.003165558721114277	8	0.003165558721114277	1	0.003165558721114277	0	0.003165558721114277	
7	8_Hardware_proc.txt	15	0.5161669606114051	35	0.0823045267489712	43	0.05584950029394474	23	0.032039976484420925	6	0.032039976484420925	5	0.024103468547912992	20	0.0188124632569077	24	0.016166960611405056	29	0.013521457965902409	10	0.013521457965902409	41	0.010875955320399764	30	0.010875955320399764	19	0.010875955320399764	14	0.010875955320399764	31	0.00823045267489712	28	0.00823045267489712	26	0.00823045267489712	22	0.00823045267489712	8	0.00823045267489712	2	0.00823045267489712	1	0.00823045267489712	44	0.005584950029394474	39	0.005584950029394474	36	0.005584950029394474	27	0.005584950029394474	21	0.005584950029394474	18	0.005584950029394474	16	0.005584950029394474	11	0.005584950029394474	9	0.005584950029394474	42	0.0029394473838918285	40	0.0029394473838918285	38	0.0029394473838918285	37	0.0029394473838918285	34	0.0029394473838918285	33	0.0029394473838918285	32	0.0029394473838918285	25	0.0029394473838918285	17	0.0029394473838918285	13	0.0029394473838918285	12	0.0029394473838918285	7	0.0029394473838918285	4	0.0029394473838918285	3	0.0029394473838918285	0	0.0029394473838918285	
8	9_Hardware_plyc.txt	15	0.3919082125603865	19	0.06582125603864734	43	0.06038647342995169	42	0.04408212560386473	35	0.033212560386473425	10	0.033212560386473425	26	0.027777777777777776	25	0.016908212560386472	24	0.016908212560386472	12	0.016908212560386472	11	0.016908212560386472	7	0.016908212560386472	3	0.016908212560386472	2	0.016908212560386472	41	0.011473429951690822	40	0.011473429951690822	39	0.011473429951690822	22	0.011473429951690822	20	0.011473429951690822	14	0.011473429951690822	5	0.011473429951690822	44	0.006038647342995169	38	0.006038647342995169	37	0.006038647342995169	36	0.006038647342995169	34	0.006038647342995169	33	0.006038647342995169	32	0.006038647342995169	31	0.006038647342995169	30	0.006038647342995169	29	0.006038647342995169	28	0.006038647342995169	27	0.006038647342995169	23	0.006038647342995169	21	0.006038647342995169	18	0.006038647342995169	17	0.006038647342995169	16	0.006038647342995169	13	0.006038647342995169	9	0.006038647342995169	8	0.006038647342995169	6	0.006038647342995169	4	0.006038647342995169	1	0.006038647342995169	0	0.006038647342995169	
9	10_Hardware_dysk.txt	42	0.4615984405458089	15	0.17914230019493177	23	0.037037037037037035	10	0.037037037037037035	35	0.03352826510721248	5	0.03352826510721248	22	0.026510721247563353	19	0.01773879142300195	6	0.01773879142300195	12	0.014230019493177388	26	0.012475633528265107	43	0.010721247563352826	36	0.010721247563352826	3	0.010721247563352826	20	0.008966861598440545	24	0.007212475633528264	1	0.007212475633528264	31	0.005458089668615985	29	0.005458089668615985	2	0.005458089668615985	44	0.003703703703703704	38	0.003703703703703704	28	0.003703703703703704	9	0.003703703703703704	7	0.003703703703703704	41	0.0019493177387914231	40	0.0019493177387914231	39	0.0019493177387914231	37	0.0019493177387914231	34	0.0019493177387914231	33	0.0019493177387914231	32	0.0019493177387914231	30	0.0019493177387914231	27	0.0019493177387914231	25	0.0019493177387914231	21	0.0019493177387914231	18	0.0019493177387914231	17	0.0019493177387914231	16	0.0019493177387914231	14	0.0019493177387914231	13	0.0019493177387914231	11	0.0019493177387914231	8	0.0019493177387914231	4	0.0019493177387914231	0	0.0019493177387914231	
